headlines,terms,dates
rt @jeanniemcbride: spin room exclusive: la mayor doubles down on obama's az immigration lie ,obama,Thu Oct 18 18:47:22 +0000 2012
daily kos: romney dodges immigration by talking about ... obama's pension? via @dailykos won't b last dodge,obama,Thu Oct 18 18:45:25 +0000 2012
rt @matthewstoller: romney attacks obama from the left on immigration. ,obama,Thu Oct 18 18:36:06 +0000 2012
obama's immigration fib - via @wsj,obama,Thu Oct 18 18:33:58 +0000 2012
rubio: obama has ‘poisoned the well’ on immigration – bloomberg,obama,Thu Oct 18 18:17:03 +0000 2012
"@evalongoria obama never even proposed a budget, never proposed immigration reform. he's the most secretive divisive pres in history.",obama,Thu Oct 18 18:13:50 +0000 2012
rt @matthewstoller: romney attacks obama from the left on immigration. ,obama,Thu Oct 18 18:08:54 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 18:07:54 +0000 2012
rt @matthewstoller: romney attacks obama from the left on immigration. ,obama,Thu Oct 18 18:06:29 +0000 2012
"presidential debate: on immigration, romney and obama affirmed their stances ",obama,Thu Oct 18 18:05:24 +0000 2012
rt @matthewstoller: romney attacks obama from the left on immigration. ,obama,Thu Oct 18 18:03:57 +0000 2012
"rt @wadhwa: dear obama and romney: we don't need trade wars, we need innovation and a startup visa: ",obama,Thu Oct 18 18:01:01 +0000 2012
obama's immigration fib - wall street journal #greencard #immigration,obama,Thu Oct 18 18:00:51 +0000 2012
rt @matthewstoller: romney attacks obama from the left on immigration. ,obama,Thu Oct 18 17:59:18 +0000 2012
romney attacks obama from the left on immigration. ,obama,Thu Oct 18 17:57:46 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 17:57:29 +0000 2012
rt @latinosmatter: #obama hits #romney on 'self-deportation' of illegal immigrants #latino #hispanic #immigration,obama,Thu Oct 18 17:50:11 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 17:46:15 +0000 2012
rt @harvardiop: #harvardpoll shows young voters trust president obama more than governor romney on many key issues. #healthcare #women # ...,obama,Thu Oct 18 17:42:18 +0000 2012
obama's immigration fib - via @wsj,obama,Thu Oct 18 17:36:53 +0000 2012
