headlines,terms,dates
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post",romney,Thu Oct 18 22:09:00 +0000 2012
romney's inaccurate spanish-language ad on immigration (video) - houston chronicle (blog) http://t.co/lvq9ox3n,romney,Thu Oct 18 22:08:56 +0000 2012
immigrant groups call for romney to take down ad http://t.co/hwaeuesh via @huffpostpol #dreamact,romney,Thu Oct 18 22:07:59 +0000 2012
rt @latinorebels: immigrant groups point out romney vetoed massachusetts dream act http://t.co/h4iwfm7r #soyrebelde,romney,Thu Oct 18 22:07:53 +0000 2012
immigrant groups call for romney to take down ad http://t.co/jxwmttri via @huffingtonpost,romney,Thu Oct 18 22:07:06 +0000 2012
immigrant groups call for romney to take down ad http://t.co/tfte8wjl via @huffpostpol,romney,Thu Oct 18 22:06:43 +0000 2012
rt @huffpostpol: immigrant group to romney: take down new spanish-language ad http://t.co/o7cfvkpp,romney,Thu Oct 18 22:06:25 +0000 2012
rt @pollbuster: immigrant groups call for romney to take down ad http://t.co/mgjo9evl,romney,Thu Oct 18 22:06:08 +0000 2012
rt @pollbuster: immigrant groups call for romney to take down ad http://t.co/mgjo9evl,romney,Thu Oct 18 22:06:05 +0000 2012
rt @pollbuster: immigrant groups call for romney to take down ad http://t.co/mgjo9evl,romney,Thu Oct 18 22:05:34 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/sqs57xoa",romney,Thu Oct 18 22:05:17 +0000 2012
rt @cwebbie: romney on immigration. he just flat out lied. again. http://t.co/adqebver #debate,romney,Thu Oct 18 22:05:04 +0000 2012
immigrant groups call for romney to take down ad http://t.co/mgjo9evl,romney,Thu Oct 18 22:03:57 +0000 2012
rt @ailanational: abc news coverage of what obama and romney said about immigration during the hofstra debate (transcript): http://t.co ...,romney,Thu Oct 18 22:03:43 +0000 2012
immigration romney tv ad angers immigration advocates: the blowback was swift. a day after mitt romney's campaig... http://t.co/gc1fdgvb,romney,Thu Oct 18 22:03:37 +0000 2012
mt @moderateinaz: romney #immigration advisor kris kobach: author of #az #sb1070. #justice4az #latism @adiosarpaio #dreamact #penzone #obama,romney,Thu Oct 18 22:03:00 +0000 2012
rt @pretcap: immigrant groups call for romney to take down ad http://t.co/lczsuh7i via @huffpostpol,romney,Thu Oct 18 22:01:40 +0000 2012
on thursday’s radio show…: • rep. xavier becerra (d-ca) tells alan why romney has immigration reform all wro... http://t.co/3rdeghgq #p2,romney,Thu Oct 18 22:01:36 +0000 2012
"decision 2012: obama, romney debate immigration reform but provide few solutions http://t.co/hg2iltjb",romney,Thu Oct 18 22:00:53 +0000 2012
immigrant groups call for romney to take down ad http://t.co/lnlkp5kl via @huffpostpol,romney,Thu Oct 18 22:00:22 +0000 2012
rt @students4obama fact: the romney campaign said it would end president obama’s deferred action order for dreamers: http://t.co/fvfpq603,romney,Thu Oct 18 22:00:17 +0000 2012
rt @laughingliberal: immigrant groups call for romney to take down ad http://t.co/qrwuvgrg groups point out mitt vetoed ma's dream act,romney,Thu Oct 18 21:57:20 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/f0dkhdx4",romney,Thu Oct 18 21:56:38 +0000 2012
rt @stingo100: immigrant groups call for romney to take down ad http://t.co/lizmkct2 via @huffpostpol,romney,Thu Oct 18 21:56:28 +0000 2012
rt @shivabeach: immigrant groups point out romney vetoed massachusetts dream act http://t.co/s5tijjf2 via @huffpostpol,romney,Thu Oct 18 21:56:15 +0000 2012
rt @aishatyler: romney cannot win the immigration argument. the potus has the dream act. romney has a grandad who fled to mexico to esca ...,romney,Thu Oct 18 21:55:13 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/pgpkmxq8,romney,Thu Oct 18 21:54:35 +0000 2012
"rt @nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate http://t.co/x1d8czj9",romney,Thu Oct 18 21:54:14 +0000 2012
immigrant groups call for romney to take down ad http://t.co/pvu4lpgz via @huffpostpol,romney,Thu Oct 18 21:52:31 +0000 2012
the blowback was swift. a day after mitt romney's campaign released a new television ad in spanish promising... http://t.co/788ym5rg,romney,Thu Oct 18 21:51:35 +0000 2012
romney tv ad angers immigration advocates http://t.co/2och0urc,romney,Thu Oct 18 21:50:44 +0000 2012
"rt @nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate http://t.co/x1d8czj9",romney,Thu Oct 18 21:48:24 +0000 2012
rt @politicoroger: obama gives emotional answer on immigration in foreground as romney smirks in background. #debates,romney,Thu Oct 18 21:48:18 +0000 2012
rt @galeoorg: romney falters on immigration during second presidential debate http://t.co/xp68iodw,romney,Thu Oct 18 21:48:05 +0000 2012
rt @antmousie: immigrant groups call for romney to take down ad http://t.co/uznsaw0n via @huffpostpol,romney,Thu Oct 18 21:47:57 +0000 2012
"i am concerned. where do bishop romney""s loyalties lie?with the constitution of the united states of america, or ... http://t.co/3kyhhgoz",romney,Thu Oct 18 21:47:42 +0000 2012
immigrant groups call for romney to take down ad http://t.co/uznsaw0n via @huffpostpol,romney,Thu Oct 18 21:45:26 +0000 2012
rt @stingo100: immigrant groups call for romney to take down ad http://t.co/lizmkct2 via @huffpostpol,romney,Thu Oct 18 21:45:11 +0000 2012
"mitt romney: dad was born in mexico, now here's my hard-line immigration plan http://t.co/puyxpuv3",romney,Thu Oct 18 21:44:06 +0000 2012
