headlines,terms,dates
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:05:28 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:05:18 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:05:12 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:04:47 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:03:37 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:02:37 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:02:30 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:02:30 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:00:05 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:56:45 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:55:33 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:53:45 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:52:47 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:51:52 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:47:20 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:46:10 +0000 2020
biden and obama playing the race card. the journalist jonathan karl has no balls. the cause of black poverty is m… ,biden,Fri May 29 22:46:02 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:44:56 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:44:38 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:43:05 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:40:29 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:40:22 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:39:31 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:38:56 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:38:30 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:38:16 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:38:15 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:38:01 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:37:43 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:37:39 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:37:13 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:36:40 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:35:38 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:35:22 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:35:14 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:34:55 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:34:47 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:32:37 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:30:17 +0000 2020
"@shortnormaltrip @i9feet @rus_keith @logicalreverie @elprem1 @charliekirk11 nancy pelosi, joe biden they all have s… ",biden,Fri May 29 22:30:02 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:29:57 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:29:31 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:29:29 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:27:50 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:26:04 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:23:26 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:22:27 +0000 2020
